,iso,time_horizon,scenario,PMD_1.0_med,PMD_10.0_med,PMD_25.0_med,PMD_50.0_med,PMD_100.0_med,PMD_250.0_med,PMD_1000.0_med,aed_med
515,FIN,2020,pessimistic,0.0,0.0,26.86799721,40.37105543,40.37105543,40.37105543,71.60460762,2.518940381
516,FIN,2050,medium,0.0,26.86799721,40.37105543,40.37105543,71.60460762,73.03783432,74.139353592,6.1913998139999995
517,FIN,2050,optimistic,0.0,26.86799721,26.86799721,40.37105543,40.37105543,73.03783432,73.03783432,5.337840443999999
518,FIN,2050,pessimistic,0.0,26.86799721,40.37105543,40.37105543,73.03783432,73.03783432,74.139353592,6.205732081
519,FIN,2100,medium,0.0,40.37105543,73.03783432,82.14020073,92.42730655,92.42730655,92.42730655,9.987832529
520,FIN,2100,optimistic,0.0,26.86799721,40.37105543,71.60460762,73.03783432,73.03783432,73.03783432,6.8293016060000005
521,FIN,2100,pessimistic,26.86799721,92.42730655,96.23881360300001,143.71019804600002,143.71019804600002,143.71019804600002,213.55291824600002,45.059980058
522,FJI,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,FJI,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,FJI,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,FJI,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,FJI,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,FJI,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,FJI,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,FJI,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,FJI,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,12.09872535,0.012098725
531,FRA,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,FRA,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,FRA,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,FRA,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,FRA,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,FRA,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,FRA,2100,medium,0.0,0.0,0.0,0.0,0.0,5.585647776,26.34664273,0.048689234000000005
538,FRA,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,7.721929542000001,0.00772193
539,FRA,2100,pessimistic,0.0,0.0,0.0,0.0,5.585647776,26.34664273,54.80004951,0.216043098
540,FRO,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,FRO,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,FRO,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,FRO,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,FRO,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,FRO,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,FRO,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,FRO,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,FRO,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,GAB,2020,medium,0.0,1837.9934896000004,1837.9934896000004,1837.9934896000004,1837.9934896000004,1837.9934896000004,1837.9934896000004,321.64886070999995
550,GAB,2020,optimistic,0.0,1837.9934896000004,1837.9934896000004,1837.9934896000004,1837.9934896000004,1837.9934896000004,1837.9934896000004,321.64886070999995
551,GAB,2020,pessimistic,0.0,1837.9934896000004,1837.9934896000004,1837.9934896000004,1837.9934896000004,1837.9934896000004,1837.9934896000004,321.64886070999995
552,GAB,2050,medium,1986.3701586,3202.4219516,3202.4219516,3202.4219516,3202.4219516,3202.4219516,3226.8456726,2546.8184243
553,GAB,2050,optimistic,1837.9934896000004,2049.1347206,2049.1347206,3202.4219516,3202.4219516,3202.4219516,3202.4219516,2236.9571192999997
554,GAB,2050,pessimistic,2049.1347206,3202.4219516,3216.8089106,3226.8456726,3226.8456726,3305.2884721,3305.2884721,2611.3810853
555,GAB,2100,medium,3333.0019519,3700.3629969,3700.3629969,3700.3629969,3700.3629969,3700.3629969,3700.3629969,3980.565476
556,GAB,2100,optimistic,3308.0659321000003,3308.0659321000003,3333.0019519,3333.0019519,3333.0019519,3333.0019519,3333.0019519,3888.8476712
557,GAB,2100,pessimistic,3844.2852187999997,4710.520704,5112.8435819999995,5112.8435819999995,5112.8435819999995,6168.482746,6536.151155,4704.446422500002
558,GEO,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,GEO,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,GEO,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,GEO,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,GEO,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,GEO,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,GEO,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,GEO,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,GEO,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,GHA10_2,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,GHA10_2,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,GHA10_2,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,GHA10_2,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,GHA10_2,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,GHA10_2,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,GHA10_2,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,GHA10_2,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,GHA10_2,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,GHA11_2,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,GHA11_2,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,GHA11_2,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,GHA11_2,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,GHA11_2,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,GHA11_2,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,GHA11_2,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,GHA11_2,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,GHA11_2,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,GHA12_2,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,GHA12_2,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,GHA12_2,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,GHA12_2,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,GHA12_2,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,GHA12_2,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,GHA12_2,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,GHA12_2,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,GHA12_2,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,GHA14_2,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,GHA14_2,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,GHA14_2,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,GHA14_2,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,GHA14_2,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,GHA14_2,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,GHA14_2,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,GHA14_2,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,GHA14_2,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,GHA16_2,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,GHA16_2,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,GHA16_2,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,GHA16_2,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,GHA16_2,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,GHA16_2,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,GHA16_2,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,GHA16_2,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,GHA16_2,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,GHA3_2,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,GHA3_2,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,GHA3_2,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,GHA3_2,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,GHA3_2,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,GHA3_2,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,GHA3_2,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,GHA3_2,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,GHA3_2,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,GHA8_2,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,GHA8_2,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,GHA8_2,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,GHA8_2,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,GHA8_2,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,GHA8_2,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,GHA8_2,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,GHA8_2,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,GHA8_2,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,GHA9_2,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,GHA9_2,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,GHA9_2,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,GHA9_2,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,GHA9_2,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,GHA9_2,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,GHA9_2,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,GHA9_2,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,GHA9_2,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,GIN,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,GIN,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,GIN,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,GIN,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,GIN,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,GIN,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,GIN,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,GIN,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,GIN,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,GMB,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,GMB,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,GMB,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,GMB,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,1.943373657,0.001943374
652,GMB,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,GMB,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,1.943373657,1.943373657,0.009716868
654,GMB,2100,medium,24157.200328657,24157.200328657,24157.200328657,24157.200328657,24157.200328657,24157.200328657,32865.760334656996,28393.418950047
655,GMB,2100,optimistic,1.943373657,1.943373657,1.943373657,1.943373657,1.943373657,1.943373657,24157.200328657,26.438721002
656,GMB,2100,pessimistic,32865.760334656996,48325.218887657,48325.218887657,48325.218887657,48325.218887657,58705.5131362,58705.5131362,41374.57511028601
657,GNB,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,GNB,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,GNB,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,GNB,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,GNB,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,GNB,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,GNB,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,GNB,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,GNB,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,GRC,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,GRC,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,GRC,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,GRC,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,GRC,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,GRC,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,GRC,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,GRC,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,GRC,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,GRD,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,GRD,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,GRD,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,GRD,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,GRD,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,GRD,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,GRD,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,GRD,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,GRD,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,GRL,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,GRL,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,GRL,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,GRL,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,GRL,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,GRL,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,GRL,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,GRL,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,GRL,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,GTM,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,3.1282592360000003,0.0031282590000000004
694,GTM,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,3.1282592360000003,0.0031282590000000004
695,GTM,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,3.1282592360000003,0.0031282590000000004
696,GTM,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,3.1282592360000003,0.0031282590000000004
697,GTM,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,3.1282592360000003,0.0031282590000000004
698,GTM,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,3.1282592360000003,0.0031282590000000004
699,GTM,2100,medium,3.1282592360000003,3.1282592360000003,3.1282592360000003,3.1282592360000003,3.1282592360000003,3.1282592360000003,5.23728748,3.67781363
700,GTM,2100,optimistic,0.0,0.0,3.1282592360000003,3.1282592360000003,3.1282592360000003,3.1282592360000003,5.23728748,0.236728471
701,GTM,2100,pessimistic,3.1282592360000003,3.1282592360000003,3.1282592360000003,3.1282592360000003,3.1282592360000003,5.23728748,6.436387664,3.687448844
702,GUF,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,GUF,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,GUF,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,GUF,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,GUF,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,GUF,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,GUF,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,GUF,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,GUF,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,GUM,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,GUM,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,GUM,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,GUM,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,GUM,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,GUM,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,GUM,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,GUM,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,GUM,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,GUY,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,GUY,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,GUY,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,GUY,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,GUY,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,GUY,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,GUY,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,GUY,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,GUY,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,HND,2020,medium,1550.647707912,1731.7127038249996,1825.078938735,1827.208235735,1971.5237737349998,4170.176943535,6521.949603528999,1876.2841958000001
730,HND,2020,optimistic,1550.647707912,1731.7127038249996,1825.078938735,1827.208235735,1971.5237737349998,4170.176943535,6521.949603528999,1876.2841958000001
731,HND,2020,pessimistic,1550.647707912,1731.7127038249996,1825.078938735,1827.208235735,1971.5237737349998,4170.176943535,6521.949603528999,1876.2841958000001
732,HND,2050,medium,1825.078938735,1825.078938735,1827.208235735,2157.9299555350003,2848.4784485350006,4880.062204535001,9945.267750505,2181.7840626959996
733,HND,2050,optimistic,1825.078938735,1825.078938735,1827.208235735,2157.9299555350003,2848.4784485350006,4760.641921534998,9846.831667625,2181.2079452219996
734,HND,2050,pessimistic,1825.078938735,1825.078938735,2021.776993535,2157.9299555350003,2848.4784485350006,5539.221393535001,10604.072622505,2192.8622540119995
735,HND,2100,medium,2265.914089296,2325.7391548299997,2333.90173083,3177.6258824300003,5552.92328043,8769.294578074,18515.502650849005,2764.5185051860003
736,HND,2100,optimistic,2093.605146896,2093.605146896,2265.914089296,2820.313155296,4391.501265296,7073.060893524001,16643.144189384002,2538.8588882500007
737,HND,2100,pessimistic,2528.5806036699996,2559.8689501699996,3058.7105311699997,4883.34744017,7110.912201178002,14789.251110238998,23615.728857520004,3158.464723336
738,HRV,2020,medium,45.83518972,51.90133439,51.90133439,66.40378666,259.1495391,259.1495391,259.1495391,58.31669536
739,HRV,2020,optimistic,45.83518972,51.90133439,51.90133439,66.40378666,259.1495391,259.1495391,259.1495391,58.31669536
740,HRV,2020,pessimistic,45.83518972,51.90133439,51.90133439,66.40378666,259.1495391,259.1495391,259.1495391,58.31669536
741,HRV,2050,medium,51.90133439,259.1495391,259.1495391,259.1495391,259.1495391,259.1495391,259.1495391,97.25250373
742,HRV,2050,optimistic,51.90133439,259.1495391,259.1495391,259.1495391,259.1495391,259.1495391,259.1495391,97.25250373
743,HRV,2050,pessimistic,66.40378666,259.1495391,259.1495391,259.1495391,259.1495391,259.1495391,259.1495391,111.754956
744,HRV,2100,medium,259.1495391,259.1495391,259.1495391,259.1495391,261.608975,369.0207735,533.8647382,305.239502985
745,HRV,2100,optimistic,259.1495391,259.1495391,259.1495391,259.1495391,259.1495391,259.1495391,311.1935919,304.55275251699993
746,HRV,2100,pessimistic,261.608975,533.8647382,533.8647382,828.0623806999998,828.0623806999998,913.5396293,904.9573333,365.751025658
747,HTI,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,HTI,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,HTI,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,HTI,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,80.05293489,0.080052935
751,HTI,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,80.05293489,0.080052935
752,HTI,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,80.05293489,0.080052935
753,HTI,2100,medium,0.0,0.0,0.0,80.05293489,96.99781393,96.99781393,776.9083581,3.735936451
754,HTI,2100,optimistic,0.0,0.0,0.0,0.0,80.05293489,96.99781393,96.99781393,1.285518419
755,HTI,2100,pessimistic,96.99781393,96.99781393,96.99781393,96.99781393,335.4533251000001,837.5822117999999,1731.2097265,120.953535957
756,HUN,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,HUN,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,HUN,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,HUN,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,HUN,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,HUN,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,HUN,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,HUN,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,HUN,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,IDN,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,IDN,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,IDN,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,IDN,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,IDN,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,IDN,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,IDN,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,IDN,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,IDN,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,IMN,2020,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,IMN,2020,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,IMN,2020,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,IMN,2050,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,IMN,2050,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,IMN,2050,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,IMN,2100,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,IMN,2100,optimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,IMN,2100,pessimistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,IND,2020,medium,100663.381705371,143439.232722071,178919.967895251,237015.31363119002,452511.58397014,2432730.3384082997,10821883.3236794,151982.330483936
784,IND,2020,optimistic,100546.552040371,143065.543518071,177120.383735851,235274.52550019,446788.55715213995,2507323.2997583,10923236.004332399,152063.827026156
785,IND,2020,pessimistic,100663.381705371,143439.232722071,178919.967895251,237015.31363119002,452511.58397014,2432730.3384082997,10821883.3236794,151982.330483936
786,IND,2050,medium,129467.37116125101,194713.669420171,214522.871098171,289358.4221112,551276.6378464,2202611.3857204,11277868.904224299,188907.902200651
