admin0,GID_1,AAD,PMD_2,PMD_5,PMD_10,PMD_25,PMD:50,PMD_100,PMD_250,PMD_500,PMD_1000,scenario,year
TUR,TUR.48_1,0.281118101,0,0.188793576,0.188793576,0.346993587,4.326626535,9.012843962,9.438329528,26.66047875,31.52991462,optimistic,2100
TUR,TUR.49_1,9.104168281,0.522818148,2.755649317,15.08198093,94.39811896,112.1625534,115.2329087,165.5086334,176.0054927,201.1769842,optimistic,2100
TUR,TUR.5_1,28.99405745,24.37734818,42.19523846,79.61960114,89.37125726,99.98529822,101.0319508,106.6999768,112.1243131,129.1222092,optimistic,2100
TUR,TUR.50_1,3.283683961,0.704472965,8.607678023,11.01286074,14.83065231,15.86300903,18.02307607,21.79626771,21.88798202,21.88956634,optimistic,2100
TUR,TUR.51_1,13.02848081,6.076859788,7.757777196,9.453220876,46.24317811,58.10962927,59.63577449,89.05619163,95.98530354,101.9932792,optimistic,2100
TUR,TUR.52_1,2.349447828,0,0,0,7.889580175,68.53050445,77.02591785,85.21566604,114.3152456,143.6674877,optimistic,2100
TUR,TUR.53_1,209.4358638,122.1718368,188.1774231,296.6499583,418.3766668,443.6952721,456.0015136,510.1640213,561.5202331,590.4645435,optimistic,2100
TUR,TUR.54_1,55.75314155,24.69260386,84.90728436,111.6018882,146.3628407,165.6654907,172.3173426,200.2562221,219.129315,226.2024215,optimistic,2100
TUR,TUR.55_1,63.0985067,27.96873394,84.83619514,123.2303815,156.549945,171.9029499,190.9224792,192.1066713,193.6107336,204.0085534,optimistic,2100
TUR,TUR.56_1,252.2059506,153.696074,317.8612392,411.5343975,501.7995219,569.3541503,614.61813,1238.719773,1325.354726,1360.856553,optimistic,2100
TUR,TUR.57_1,89.83878149,35.22525106,121.4134967,249.2389136,317.6298177,327.858487,361.8712131,392.0085222,394.7465373,503.7689854,optimistic,2100
TUR,TUR.58_1,135.9586645,42.68152542,182.0723947,291.924319,358.445547,416.6877033,1545.896467,1978.539896,2362.704629,2494.14039,optimistic,2100
TUR,TUR.59_1,745.6013197,90.56750869,422.2974036,3567.149808,4606.199708,5899.751527,6386.708756,9543.664766,10042.57787,10445.05366,optimistic,2100
TUR,TUR.6_1,178.467477,30.92958269,193.4966196,368.4929197,655.9274594,1218.164231,2969.901429,5269.098811,7312.247396,7791.942974,optimistic,2100
TUR,TUR.60_1,98.99951208,42.57791654,89.07163328,116.9279488,187.6457685,209.7907388,235.7380207,281.729371,426.8044464,463.071553,optimistic,2100
TUR,TUR.61_1,24.38992543,3.670802569,49.30908658,78.0782199,105.8300531,132.7032988,181.2291884,338.0346598,428.7947925,440.7860434,optimistic,2100
TUR,TUR.62_1,2.661132749,1.164072029,2.082159201,2.462987906,3.673017137,4.918075594,7.341645604,203.1585926,203.6370521,215.4670107,optimistic,2100
TUR,TUR.63_1,3.311450338,0,1.301124151,2.246089825,7.194726051,13.88687235,45.43397469,315.2719698,324.8891873,340.7234721,optimistic,2100
TUR,TUR.64_1,199.4429552,59.82634695,171.1312569,256.8506021,329.7295126,346.2013911,382.8417414,458.200314,515.6814117,524.167212,optimistic,2100
TUR,TUR.65_1,80.77131434,0,0,352.7966558,781.5777258,948.3475069,1182.746278,1189.698211,1204.351141,1229.016029,optimistic,2100
TUR,TUR.66_1,145.7554992,10.71405073,67.01073546,180.1208889,380.9304643,826.2190401,2488.476162,8190.820748,9236.063154,14132.34011,optimistic,2100
TUR,TUR.67_1,260.3415636,62.97421536,131.6182175,288.5105557,1916.300272,3289.547387,4135.03989,6449.318159,6540.17142,6608.866575,optimistic,2100
TUR,TUR.68_1,91.32940505,48.33403868,82.61068532,131.8944189,267.8412067,349.8800415,459.1400315,519.8866597,584.134949,642.2160281,optimistic,2100
TUR,TUR.69_1,148.6925544,91.26899207,101.8036,157.8359338,177.9554309,230.1795148,291.6605565,337.4064328,414.8959745,434.6258008,optimistic,2100
TUR,TUR.7_1,155.4577337,57.67176409,140.1147648,156.1477164,232.3886009,974.2003546,1163.098609,1467.657063,2063.596022,2546.913597,optimistic,2100
TUR,TUR.70_1,105.1258744,69.13270298,156.5070165,212.3310914,330.5056931,395.1593613,436.6125775,487.0127101,525.4206358,560.0406347,optimistic,2100
TUR,TUR.71_1,143.1935797,56.49277518,135.4501162,152.5080856,178.5384024,187.2988833,200.4442173,224.0746659,285.5291552,293.9257666,optimistic,2100
TUR,TUR.72_1,54.44737347,18.53739934,42.50231292,59.18238298,256.0857344,283.2352602,550.0283855,594.0849309,633.5817234,633.8954007,optimistic,2100
TUR,TUR.73_1,0.851762768,0.440639317,0.957249012,1.304897445,2.960606421,4.925443163,24.98104756,25.68274692,25.68274692,25.68274692,optimistic,2100
TUR,TUR.74_1,25.30860824,12.93617722,15.68987212,23.32946561,41.17473351,196.3970865,535.0310013,599.5901266,825.0372723,859.6371134,optimistic,2100
TUR,TUR.75_1,157.6944832,127.7811066,164.9011612,190.5441148,511.3008664,869.1298887,1240.814103,1591.90606,1700.371748,2161.153028,optimistic,2100
TUR,TUR.76_1,56.84976352,35.79859148,76.01617792,84.49323199,85.25717783,91.95763426,94.8561884,97.19461979,97.93673695,111.9711578,optimistic,2100
TUR,TUR.77_1,5.220998249,2.256434271,6.099399959,9.670590905,26.56000045,42.85558885,44.21890579,52.54650245,55.83599925,57.24043435,optimistic,2100
TUR,TUR.78_1,336.9953318,229.4961837,493.2224264,528.2230053,531.9236485,534.6509571,575.9061882,576.4501975,579.9527791,580.140967,optimistic,2100
TUR,TUR.79_1,0,0,0,0,0,0,0,0,0,0,optimistic,2100
TUR,TUR.8_1,172.244544,102.2799683,258.3781305,359.7648819,480.914451,766.9355918,1237.953148,1310.351954,1411.427361,1411.427361,optimistic,2100
TUR,TUR.80_1,49.30801062,38.58177076,50.96216088,71.65820439,100.9080512,134.213206,164.5778585,168.1386786,226.4179945,263.5665388,optimistic,2100
TUR,TUR.81_1,47.12296975,0,0.188801572,81.17143521,157.1716544,1033.634208,1587.929523,2069.516609,2125.117016,2181.673264,optimistic,2100
TUR,TUR.9_1,0.036559764,0,0,0.008654627,0.37014508,0.558048566,0.936666456,1.592367292,1.718793612,2.340357464,optimistic,2100
TWN,TWN.1_1,0,0,0,0,0,0,0,0,0,0,optimistic,2100
TWN,TWN.2_1,243.5150047,0,52.64621798,59.22127454,1293.320795,4113.421908,5481.81478,10694.40478,15090.76934,15090.76934,optimistic,2100
TWN,TWN.3_1,0,0,0,0,0,0,0,0,0,0,optimistic,2100
TWN,TWN.4_1,36.5849794,0,0,0,226.0606289,584.0623778,1229.618606,2033.674993,2241.919892,2587.574262,optimistic,2100
TWN,TWN.5_1,219.5711258,0,0,0,0,424.2932455,833.976626,24151.83525,41615.35523,41615.35523,optimistic,2100
TWN,TWN.6_1,0,0,0,0,0,0,0,0,0,0,optimistic,2100
TWN,TWN.7_1,265.52013,0,70.0251089,335.3399261,833.3859826,1549.573766,4585.671048,15473.81292,25825.88964,35888.87809,optimistic,2100
TZA,TZA.1_1,3371.639302,1177.256706,1432.467983,1660.280566,1831.83904,1928.916453,2013.751332,2110.956563,2280.862839,2675.768913,optimistic,2100
TZA,TZA.8_1,9593.731003,7241.915097,18520.52887,24197.7323,31622.01242,34674.0646,37813.4906,39906.74858,40890.42987,42204.15942,optimistic,2100
TZA,TZA.9_1,2791.286684,814.1225079,6113.541959,8534.343544,11283.01341,14717.64272,17074.8298,18300.42782,18816.21353,18958.7058,optimistic,2100
TZA,TZA.19_1,0,0,0,0,0,0,0,0,0,0,optimistic,2100
TZA,TZA.27_1,41530.56758,23723.56182,28373.6561,30118.11003,32318.49414,33805.35572,34513.17825,35496.62265,35720.81074,35893.83582,optimistic,2100
TZA,TZA.10_1,2427.840799,808.2602999,4417.639663,7576.099875,10028.93527,11249.51961,11936.80264,12468.35782,13105.77099,13476.87185,optimistic,2100
TZA,TZA.11_1,2150.387409,1422.981258,3535.892171,5334.407735,6132.908578,6501.645691,6735.734347,6992.335908,7166.039611,7299.162408,optimistic,2100
TZA,TZA.12_1,1510.46191,1149.472451,1646.818355,2075.621364,2580.688641,3429.695081,7486.989395,9027.323367,10185.45938,10707.23496,optimistic,2100
TZA,TZA.13_1,8713.268501,1295.859995,28922.18402,34742.06281,38758.33875,40702.99661,42478.86345,43595.09833,45153.71661,46592.91491,optimistic,2100
TZA,TZA.14_1,17234.34481,8987.9344,32716.34571,41818.01819,48409.40078,51776.3627,56920.15828,59216.98188,60686.27943,60864.26995,optimistic,2100
TZA,TZA.2_1,160.5874156,0,324.1559305,324.1559305,456.8479439,807.3116488,1638.10018,7997.874329,10718.7335,11758.79606,optimistic,2100
TZA,TZA.15_1,3284.886697,444.1684554,5493.455119,11623.03425,18590.29389,20325.54595,24920.32076,27897.16866,30277.04716,30912.56359,optimistic,2100
TZA,TZA.16_1,476.6968886,53.18111808,576.6787839,967.5497583,2029.377272,3798.691386,8989.830282,15853.93769,17963.10588,18300.63407,optimistic,2100
TZA,TZA.17_1,902.6383036,419.2262267,1860.353341,3072.920828,3726.081635,4022.199857,4294.302454,4435.396431,4562.422875,4611.222486,optimistic,2100
TZA,TZA.20_1,17147.29622,8249.409908,36017.97476,46147.52567,57519.49028,72946.58153,77822.60686,80410.49652,82699.65857,83381.21726,optimistic,2100
TZA,TZA.21_1,8109.415583,1653.256571,14966.31171,22117.42189,32479.70103,34370.96379,36631.44681,40363.57712,40744.19595,41030.6085,optimistic,2100
TZA,TZA.22_1,2216.439182,1514.315664,3526.718835,6832.248354,7846.338159,8460.574378,9582.446577,10084.87346,10225.12745,10453.75303,optimistic,2100
TZA,TZA.23_1,823.3598564,157.3093404,1824.91815,2536.3075,3432.865905,4502.867728,5359.200975,6049.771075,6516.695648,6729.603573,optimistic,2100
TZA,TZA.24_1,2953.63938,798.5617936,6464.526365,9710.805083,11380.06266,12671.78504,13625.01612,14192.46967,14768.28261,15118.29791,optimistic,2100
TZA,TZA.25_1,5369.800709,2602.405537,8954.065982,15224.60192,17330.76887,18375.54344,21519.93519,22201.15029,22727.27027,22899.0489,optimistic,2100
TZA,TZA.31_1,4496.319066,5062.504786,5512.5504,7239.321798,9775.049869,11249.40714,12276.25972,13304.18927,14501.95398,15346.86354,optimistic,2100
TZA,TZA.3_1,2250.109167,1177.540453,4461.00267,5786.979375,7512.419611,7890.973503,8351.728369,8819.202259,9212.459656,9385.979801,optimistic,2100
TZA,TZA.26_1,7541.579238,3246.575137,13009.40039,22131.98933,31155.45601,33695.77066,35915.76316,37425.50865,38581.2231,40874.58838,optimistic,2100
TZA,TZA.18_1,0,0,0,0,0,0,0,0,0,0,optimistic,2100
TZA,TZA.4_1,1237.319159,471.9357232,2451.195074,3818.974227,5277.762108,6674.658427,7179.375832,7962.943352,8385.913528,8666.801061,optimistic,2100
TZA,TZA.5_1,1036.375802,316.996411,1977.158027,3200.435215,4637.319593,5071.004676,5238.555689,5519.746696,5640.545037,6147.960509,optimistic,2100
TZA,TZA.6_1,2428.359444,1032.030039,2892.589989,4230.067393,5082.234363,5618.778401,6258.76084,6990.651575,7276.682885,7619.845951,optimistic,2100
TZA,TZA.29_1,0,0,0,0,0,0,0,0,0,0,optimistic,2100
TZA,TZA.30_1,0,0,0,0,0,0,0,0,0,0,optimistic,2100
TZA,TZA.7_1,2937.883368,956.8147677,6262.90333,8980.437022,11684.94503,16721.79131,19296.40925,19957.46355,20118.3287,20338.66544,optimistic,2100
UGA,UGA.1_1,1699.826763,1570.703736,1596.134416,1765.744216,2024.889339,2066.389895,2162.132081,2182.717945,2238.007532,2335.361427,optimistic,2100
UGA,UGA.10_1,50.1387899,1.606517232,67.58180005,120.5437029,415.1789555,484.8605617,524.8167227,718.0167371,795.6344681,810.2110736,optimistic,2100
UGA,UGA.11_1,34.78329396,0,0,0,1.033779069,65.75232253,2112.72627,2261.9292,2323.497209,2349.645922,optimistic,2100
UGA,UGA.12_1,0,0,0,0,0,0,0,0,0,0,optimistic,2100
UGA,UGA.13_1,131.1165781,144.2478334,206.6358904,309.8023044,454.0501398,489.0124148,501.7581787,515.2421055,521.5340763,521.5340763,optimistic,2100
UGA,UGA.14_1,104.6366661,156.8198352,176.3696931,249.405967,347.0806589,398.6689973,464.1344701,480.6141048,494.7286602,500.9060992,optimistic,2100
UGA,UGA.15_1,112.9394188,0.335834524,241.0452462,325.2050193,491.0912666,605.5370861,738.2006822,880.1810523,925.1654209,952.4593719,optimistic,2100
UGA,UGA.16_1,675.8587471,0,0,0,0,0,0,94097.49306,108472.1476,123241.8728,optimistic,2100
UGA,UGA.17_1,3292.995129,2704.347949,3936.923882,5079.099502,6908.997723,8019.727463,8748.924992,9138.815867,9706.115495,10895.63531,optimistic,2100
UGA,UGA.18_1,236.4665014,60.24973773,599.7033299,638.7719665,754.1746535,787.1469287,805.2190124,852.7056441,887.2788782,906.5196789,optimistic,2100
UGA,UGA.19_1,0.014617913,0,0.066344537,0.066344537,0.066344537,0.066344537,0.066344537,0.066344537,0.066344537,0.066344537,optimistic,2100
UGA,UGA.2_1,3382.390899,1910.081363,2419.827887,2635.323622,2961.925523,3083.266582,3208.164865,3417.357184,3564.567471,3651.246688,optimistic,2100
UGA,UGA.20_1,0,0,0,0,0,0,0,0,0,0,optimistic,2100
UGA,UGA.21_1,6.017081368,0,5.951000273,10.27220464,69.20633562,69.23012682,73.91057374,75.09132041,75.79619385,75.80095209,optimistic,2100
UGA,UGA.22_1,162.5364717,123.9677916,209.9655639,276.7311717,417.7494985,499.3604996,581.167266,632.4522748,1114.748454,1254.631188,optimistic,2100
UGA,UGA.23_1,1796.645447,1951.29064,2619.126021,2943.11456,3380.995312,3515.671888,3751.981246,3949.156847,4013.705376,4039.319956,optimistic,2100
UGA,UGA.24_1,5508.516026,288.5930839,12926.12241,13136.27231,13220.67253,13428.12882,13464.33313,13491.65677,13501.14628,13510.99001,optimistic,2100
UGA,UGA.25_1,45.55013532,14.69208246,44.0340078,66.06570799,81.52484924,90.85531141,106.3906113,140.2862725,148.5493325,152.122328,optimistic,2100
UGA,UGA.26_1,0,0,0,0,0,0,0,0,0,0,optimistic,2100
UGA,UGA.27_1,210.645204,31.32994298,469.5654415,515.0674663,1235.482622,1338.083846,1399.717657,1450.60971,1498.741788,1540.457098,optimistic,2100
UGA,UGA.28_1,15.8832427,11.06800374,32.30605596,32.30605596,49.26946198,61.90309798,66.39717163,77.07988958,91.81573483,110.6499455,optimistic,2100
UGA,UGA.29_1,308.8141758,204.3903444,420.4097625,687.2002139,936.7901393,1078.193417,1387.460008,1826.385547,1961.234134,2101.685876,optimistic,2100
UGA,UGA.3_1,1516.734046,1266.307892,1317.773662,1334.995226,1349.789792,1354.881217,1363.083731,1369.126258,1371.671914,1382.191965,optimistic,2100
UGA,UGA.30_1,102.2595591,79.35710392,155.4284935,187.4650129,211.5707001,255.3692903,316.8352857,377.6809986,398.0366223,405.593366,optimistic,2100
UGA,UGA.31_1,3912.77295,1816.903776,2036.444964,2701.425774,2888.098605,3035.970956,3071.423599,3262.561836,3263.62632,3264.367114,optimistic,2100
UGA,UGA.32_1,11540.53639,8599.561503,16675.90186,19315.64703,21732.92733,23624.77899,26327.13921,28206.36691,28637.29891,28894.45798,optimistic,2100
UGA,UGA.33_1,2473.945236,1342.112126,1933.564788,2190.817789,2450.100455,2684.190471,2978.757735,3160.617465,3418.145659,3509.925117,optimistic,2100
UGA,UGA.34_1,78.3638337,21.38063469,132.8088441,213.5286322,283.1106241,320.9233643,359.7707622,400.8918945,410.0388636,433.5165367,optimistic,2100
UGA,UGA.35_1,186.6416644,3.914176358,320.4688751,383.2402062,1796.917082,1934.652745,2009.258164,2070.364678,2217.251542,2280.540893,optimistic,2100
UGA,UGA.36_1,1837.108027,2036.535613,2107.172264,2230.183678,2375.244758,2430.973821,2467.377581,2751.873134,2930.794724,2975.180985,optimistic,2100
UGA,UGA.37_1,383.0798881,0.717984844,1209.190537,1209.556684,1475.245657,1480.744909,1483.476415,1487.219746,1487.942326,1488.725442,optimistic,2100
UGA,UGA.38_1,2.15E-07,0,0,0,0,6.63E-06,7.07E-06,7.49E-06,7.49E-06,7.49E-06,optimistic,2100
UGA,UGA.39_1,329.2614278,189.9293803,290.7955657,368.0763623,453.776148,527.2803166,727.5994673,813.8533883,850.2402828,863.3147278,optimistic,2100
UGA,UGA.4_1,247.8859233,14.55715821,526.1833961,565.6960815,576.1454214,599.0020353,601.075295,1077.844713,1120.398383,1134.156823,optimistic,2100
UGA,UGA.40_1,6.464407939,5.711144781,10.5563909,11.20116308,11.81106027,13.61948136,14.22937854,15.23777369,16.63902965,18.45938623,optimistic,2100
UGA,UGA.41_1,1099.079221,1020.465699,1051.460428,1083.505903,1120.741621,1172.1022,1255.954967,1274.760994,1281.484233,1287.036853,optimistic,2100
UGA,UGA.42_1,104.3554842,22.36179488,233.4256671,281.4856223,320.5641081,430.325835,592.1785849,911.6829462,1137.193971,1530.005483,optimistic,2100
UGA,UGA.43_1,68.07014372,42.4017043,148.1655462,190.5672439,252.6657409,290.1474058,314.1806458,324.6351552,327.7466564,336.487139,optimistic,2100
UGA,UGA.44_1,1286.073144,1548.555938,1964.101649,2132.712915,2268.373386,2390.585925,2471.824899,2707.308123,2901.057004,2981.169469,optimistic,2100
UGA,UGA.45_1,12.21214102,4.765692962,7.552245689,13.79957899,29.86602261,33.86143508,38.59404591,42.94928997,46.79516643,64.41453227,optimistic,2100
UGA,UGA.46_1,1885.249437,1801.775475,2608.114632,2829.473589,3043.137778,3195.781215,3664.911044,3838.437097,3916.665329,4262.210831,optimistic,2100
UGA,UGA.47_1,2638.474447,2895.642296,3583.810786,4117.268333,4487.367387,4644.10005,4927.843303,5076.684957,5097.975742,5154.300724,optimistic,2100
UGA,UGA.48_1,41.98966791,0,11.25567697,345.8329566,358.2738714,366.1897784,371.8720064,384.0386529,443.677112,443.6771121,optimistic,2100
UGA,UGA.49_1,72.83432839,57.16100348,102.3632066,118.6445706,145.6601336,150.7040712,156.0618077,166.4917802,172.1293422,176.4072436,optimistic,2100
UGA,UGA.5_1,224.2874364,113.7226074,353.9628369,385.1970872,645.39475,1569.880497,1847.321961,2093.92048,2395.491272,2673.86552,optimistic,2100
UGA,UGA.50_1,2009.924025,240.3290861,3126.921957,6651.893268,10619.14442,12175.5109,13197.38655,14884.03123,17062.64335,19186.27539,optimistic,2100
UGA,UGA.51_1,224.4527749,17.97324841,55.71750486,1060.817648,1291.760371,1596.519587,1752.67962,1868.453431,1988.447826,2042.356406,optimistic,2100
UGA,UGA.52_1,17.17527539,0,11.96614868,127.5665798,138.8994586,140.3360109,150.8656422,162.8239997,167.6702207,167.9268257,optimistic,2100
UGA,UGA.53_1,82.24747576,57.18609609,187.2668415,226.6679261,263.5458152,284.1197066,304.7011259,313.8186175,324.5533334,329.6910972,optimistic,2100
UGA,UGA.54_1,0.089441644,0,0,0,0,1.142151762,3.407658913,7.414366271,10.35410856,10.35410856,optimistic,2100
UGA,UGA.55_1,443.9324986,288.9403729,823.9217278,1076.122992,1694.039079,1847.420658,1974.638842,2243.994268,2324.675161,2537.359985,optimistic,2100
UGA,UGA.56_1,59.79466817,31.96911192,108.5217716,167.2786879,252.918076,301.4131042,349.1087194,384.7697707,405.2911109,442.0514538,optimistic,2100
UGA,UGA.57_1,271.1818122,24.79265073,68.73830947,91.12251433,1075.85509,5789.119785,8637.302835,11506.97138,11866.49082,11887.92265,optimistic,2100
UGA,UGA.58_1,34.73268514,0,94.10626761,120.0744776,218.4678644,246.8667913,259.2965409,273.2145884,276.725255,276.725255,optimistic,2100
UGA,UGA.6_1,56.14723383,8.606257495,108.2094203,236.1520983,261.1077503,286.4505684,420.5297029,430.5032683,432.42827,433.8627224,optimistic,2100
UGA,UGA.7_1,32.15091651,0,109.0637451,109.0637451,255.9790672,306.0092355,338.4772829,350.1892881,407.3814679,440.2148217,optimistic,2100
UGA,UGA.8_1,843.5149004,861.0047478,960.9820319,1122.207014,1225.713769,1293.334648,1338.051127,1371.9598,1394.742816,1425.745956,optimistic,2100
UGA,UGA.9_1,18176.44104,9826.197428,9827.173502,9832.628374,9838.234385,9844.658317,9850.256372,9968.532834,9979.074144,9991.452834,optimistic,2100
UKR,UKR.1_1,117.9479729,51.4313086,219.5996828,307.9680232,424.3189997,483.2936389,582.9508287,747.6311508,825.9111022,915.2345738,optimistic,2100
UKR,UKR.10_1,131.246277,69.81526785,182.5419079,345.2081589,598.9881721,762.4672544,893.3249218,1033.022729,1345.703253,1882.834101,optimistic,2100
UKR,UKR.12_1,89.84486084,17.49959432,116.3393366,301.3026879,452.7320017,548.7053648,864.2125771,1412.392191,1481.175068,1514.129919,optimistic,2100
UKR,UKR.11_1,0.475081079,0,0,0,0,20.63590433,23.26255905,23.26281541,23.26281541,23.26281541,optimistic,2100
UKR,UKR.13_1,88.12185476,28.74327474,134.7322674,266.6806951,425.9052402,490.0648876,535.109447,608.0851243,673.2754994,735.5015834,optimistic,2100
UKR,UKR.14_1,132.1592196,11.89803441,114.2291277,285.034018,817.2593267,1344.437819,3276.386906,3715.801446,3990.351573,4162.14168,optimistic,2100
UKR,UKR.15_1,1285.302395,20.22475484,2427.19797,4160.137054,7183.675578,10563.47868,13259.50809,17322.45571,20225.59504,25119.30511,optimistic,2100
UKR,UKR.16_1,584.1093873,97.17755758,650.6613578,2160.595417,3151.824319,4001.317117,5162.534604,7379.730382,10221.08821,11374.08678,optimistic,2100
UKR,UKR.17_1,3091.26899,1196.434065,6305.232405,8643.303445,10077.28779,10875.14521,11953.02629,13153.18599,13903.05691,14119.32587,optimistic,2100
UKR,UKR.18_1,766.6361769,160.7591356,992.6489976,2266.450828,4079.648065,5617.100222,6806.79934,7568.925835,8074.260132,8535.175778,optimistic,2100
UKR,UKR.19_1,91.74423937,12.71542502,42.16706343,396.6876567,705.6812525,812.5960148,887.2679104,982.3535308,1056.07293,1076.493764,optimistic,2100
UKR,UKR.2_1,112.3139074,27.16083713,219.5630178,346.8708002,503.6882085,670.5594356,790.5490461,905.1353807,1126.141145,1155.457845,optimistic,2100
UKR,UKR.20_1,0,0,0,0,0,0,0,0,0,0,optimistic,2100
UKR,UKR.21_1,165.1607687,29.07206985,161.7436282,451.0743972,1052.012469,1600.767228,2037.385983,2816.229149,3535.118018,3705.182144,optimistic,2100
UKR,UKR.22_1,186.6071742,24.60307855,166.1560252,722.3228887,1089.904803,1630.59159,1972.574828,2343.917404,2711.16132,3190.570457,optimistic,2100
UKR,UKR.24_1,540.3876563,94.74806551,864.8272424,1883.622865,2579.448583,3323.621172,3840.748861,4728.887062,5358.013349,7038.719344,optimistic,2100
UKR,UKR.25_1,205.1747321,14.76920095,324.8301891,593.1703471,1078.065743,1832.573149,1932.45656,2059.878288,2177.494703,2267.786337,optimistic,2100
UKR,UKR.23_1,92.7878308,9.734225867,109.0535606,205.5111192,470.7652286,1108.070464,1604.07807,2227.591461,2548.527941,2581.735463,optimistic,2100
UKR,UKR.26_1,29.24883518,0.048320243,4.977009419,10.04405629,38.55337583,189.310469,725.1190774,2147.70882,2602.824696,2638.218599,optimistic,2100
UKR,UKR.27_1,253.4918506,21.8484375,268.7544903,929.1364913,1681.440083,2297.833351,2666.738235,3008.917948,3132.123357,3442.896317,optimistic,2100
UKR,UKR.3_1,247.1199511,14.81017726,387.7243791,915.1023419,1172.84064,1356.214162,1713.683299,2010.226859,2180.67282,2229.67033,optimistic,2100
UKR,UKR.4_1,0.017176643,0,0,0.009823399,0.00982341,0.009823522,0.137013691,0.935455869,3.756513585,3.756513585,optimistic,2100
UKR,UKR.5_1,156.0905078,0.330666835,23.54991727,74.12323476,1074.122426,2621.20981,4950.819954,6720.791962,7691.523748,7924.852484,optimistic,2100
UKR,UKR.6_1,341.8375675,44.3746659,815.9572395,1108.137415,1497.410656,2098.366132,2571.536934,3111.570592,3433.076657,3721.13962,optimistic,2100
UKR,UKR.7_1,195.7960254,7.618356127,179.713212,862.9029275,1369.622695,1599.364305,1777.438372,2055.035981,2163.858265,2273.430083,optimistic,2100
UKR,UKR.8_1,612.600714,26.66633825,399.5583852,683.7756112,2162.720019,6891.606969,13212.95003,26817.08906,41345.88008,48571.89081,optimistic,2100
UKR,UKR.9_1,22.2611556,1.452843851,27.09094843,35.01124601,94.29282907,176.942534,430.9689588,569.2121654,704.0095597,730.4269385,optimistic,2100
URY,URY.1_2,219.546068,43.67861344,514.5267342,605.4921797,769.4718195,849.9021063,1095.437574,2863.910618,5095.244235,6166.456279,optimistic,2100
URY,URY.10_2,0.124996932,0,0,0,0,0,0,0,0,0,optimistic,2100
URY,URY.11_2,232.0818511,70.98417828,219.3253029,250.5334497,316.3267721,416.1434915,760.6741357,17048.50481,28251.0056,32905.11075,optimistic,2100
URY,URY.12_2,51.57216057,12.21830504,73.16617985,125.1616597,172.7232823,378.0126082,666.2278263,897.7858049,1424.299177,1909.423066,optimistic,2100
URY,URY.13_2,1.948863634,0.664343736,3.243610709,6.87369236,10.01819023,13.56911778,16.88459003,20.03443388,23.1652861,24.81152537,optimistic,2100
URY,URY.14_2,5.17433319,0.250077591,2.724631168,15.79653435,42.24287443,56.14379044,69.17353941,100.6854855,112.2694764,129.2849452,optimistic,2100
URY,URY.15_2,249.3645316,6.162125144,41.38545293,95.02536459,469.801851,709.8577838,5390.349146,23514.65925,29227.22467,33391.25366,optimistic,2100
URY,URY.16_2,31.84480344,0.001460864,1.074173303,2.107474122,51.9274343,438.1569813,1298.280202,1823.089539,2089.260738,2224.191382,optimistic,2100
URY,URY.17_2,37.92395527,2.626599728,20.51971196,42.3920043,68.42017505,293.5268687,741.1731846,1541.929575,2426.880194,4675.927373,optimistic,2100
URY,URY.18_2,60.83356971,2.443391962,12.16537338,23.45263491,239.7966753,1048.865432,1887.066992,2830.844291,3183.007528,3745.454579,optimistic,2100
URY,URY.19_2,6.786612267,0.820255063,6.853757923,20.44748986,45.82867918,62.5347666,82.81257366,95.0934341,101.4851964,104.8369828,optimistic,2100
URY,URY.2_2,18.49714473,0,25.01000115,44.78861652,83.95331179,208.7135019,286.5098645,365.1608074,470.1559006,668.1442751,optimistic,2100
URY,URY.3_2,8.604033883,0.595852149,6.88962066,12.04843489,27.59142908,35.27115717,83.72543976,510.9367392,666.8687751,877.074176,optimistic,2100
URY,URY.4_2,32.70114758,0.162714999,0.532921113,9.300545655,293.3687687,708.651822,935.8834512,1017.092822,1091.40456,1159.892672,optimistic,2100
URY,URY.5_2,26.28480586,2.42215161,11.67641501,15.06123324,203.8513127,544.5833297,629.0055163,718.7052279,778.4877663,805.6229437,optimistic,2100
URY,URY.6_2,0.556441885,0.041885077,1.215869342,1.785200206,2.539746699,3.0674206,3.376965373,4.314823761,5.169552613,5.622926079,optimistic,2100
URY,URY.7_2,2.807337815,0.26810209,3.040320307,6.972643584,11.13647192,15.03278377,20.54043202,30.00051151,168.8650147,443.6500757,optimistic,2100
URY,URY.8_2,2.210935006,0.032770862,1.575425748,6.784074568,16.09314793,21.50993563,26.43100519,39.48563506,53.13179463,58.13016068,optimistic,2100
URY,URY.9_2,3.878381524,0,2.003577844,2.941628517,8.93477124,57.08793782,139.4400465,196.7146206,227.4082979,252.7911386,optimistic,2100
USA,USA.1_1,1476.69,345.46,1624.98,3532.13,8719.97,13644.48,17556.73,21618.88,23261.43,28074.78,optimistic,2100
USA,USA.10_1,1736.67,366.18,2048.77,4258.59,8499.94,14580.65,16711.09,53895.51,61910.84,69154.85,optimistic,2100
USA,USA.11_1,573.93,144.67,672.79,1650.69,2922.74,4106.45,5400.45,6990.88,7834.3,8312.44,optimistic,2100
USA,USA.13_1,508.38,164.2,329.56,1266.94,3300.81,4549.95,5738.36,7397.39,8116.41,8573.62,optimistic,2100
