admin1_code,scenario,year,PMD_1,PMD_10,PMD_25,PMD_50,PMD_100,PMD_250,PMD_1000,AAD,admin0
PNG.15_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.15_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.15_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.15_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.16_1,current,2020.0,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,7.914824313,PNG
PNG.16_1,medium,2050.0,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,7.914824313,PNG
PNG.16_1,medium,2100.0,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,7.914824313,PNG
PNG.16_1,optimistic,2050.0,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,7.914824313,PNG
PNG.16_1,optimistic,2100.0,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,7.914824313,PNG
PNG.16_1,pessimistic,2050.0,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,6.736020692,7.914824313,PNG
PNG.16_1,pessimistic,2100.0,8.092345351,8.092345351,8.092345351,8.092345351,8.092345351,8.092345351,8.092345351,9.508505788,PNG
PNG.17_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.17_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.17_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.17_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.17_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.17_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.17_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.18_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.18_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.18_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.18_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.18_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.18_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.18_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.19_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.19_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.19_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.19_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.19_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.19_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.19_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.20_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.20_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.20_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.20_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.20_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.20_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.20_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.22_1,current,2020.0,0.0,0.0,1.483633086,1.483633086,1.483633086,1.483633086,1.483633086,0.1112724809999999,PNG
PNG.22_1,medium,2050.0,0.0,1.483633086,1.483633086,1.483633086,1.483633086,1.483633086,173.87517730000002,0.432027334,PNG
PNG.22_1,medium,2100.0,1.483633086,173.87517730000002,173.87517730000002,173.87517730000002,173.87517730000002,173.87517730000002,234.661115,31.97257504,PNG
PNG.22_1,optimistic,2050.0,0.0,1.483633086,1.483633086,1.483633086,1.483633086,1.483633086,1.483633086,0.25963579,PNG
PNG.22_1,optimistic,2100.0,1.483633086,1.483633086,1.483633086,1.483633086,173.87517730000002,173.87517730000002,173.87517730000002,4.3291420380000005,PNG
PNG.22_1,pessimistic,2050.0,0.0,1.483633086,1.483633086,1.483633086,1.483633086,1.483633086,173.87517730000002,0.432027334,PNG
PNG.22_1,pessimistic,2100.0,173.87517730000002,234.661115,234.661115,234.661115,234.661115,234.661115,375.8929209,215.0821042,PNG
PNG.21_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.21_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.21_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.21_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.21_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.21_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
PNG.21_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PNG
POL.1_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.1_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.1_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.1_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.1_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.1_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.1_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.2_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.2_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.2_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.2_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.2_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.2_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.2_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.3_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.3_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.3_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.3_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.3_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.3_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.3_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.4_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.4_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.4_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.4_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.4_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.4_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.4_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.5_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.5_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.5_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.5_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.5_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.5_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.5_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.6_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.6_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.6_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.6_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.6_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.6_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.6_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.7_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.7_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.7_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.7_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.7_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.7_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.7_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.8_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.8_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.8_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.8_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.8_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.8_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.8_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.9_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.9_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.9_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.9_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.9_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.9_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.9_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.10_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.10_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.10_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.10_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.10_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.10_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.10_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.11_1,current,2020.0,504.2887859,669.5418547,709.5808325,1445.748317,1550.336276,1586.392841,1639.661399,652.0297666,POL
POL.11_1,medium,2050.0,599.448975,1791.8280149999998,2854.772702,6494.3276240000005,6764.363920999999,6806.167829999999,6833.129812,1124.410677,POL
POL.11_1,medium,2100.0,6501.367432999999,9234.318146,9605.46615,12981.44958,14179.18474,14372.13174,15045.72921,8282.972989,POL
POL.11_1,optimistic,2050.0,579.5947002,1636.467839,2103.377599,5892.456207,6494.3276240000005,6657.809026,6799.706284000001,1043.599931,POL
POL.11_1,optimistic,2100.0,1633.944023,7589.96727,8110.928709999999,8972.493059999999,9255.832256,9373.544358,9487.999103,3036.368258,POL
POL.11_1,pessimistic,2050.0,611.3903091,1898.267257,4823.299924,6758.898897,6796.804141,6851.195473000001,6937.16597,1231.636999,POL
POL.11_1,pessimistic,2100.0,8919.74865,16663.851169999998,17879.00158,24435.77243,25513.28463,25792.05355,26338.54128,12174.64888,POL
POL.12_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.12_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.12_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.12_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.12_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.12_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.12_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.13_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.13_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.13_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.13_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.13_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.13_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.13_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.14_1,current,2020.0,0.0,0.0,0.0,1490.271897,1619.7531689999998,1673.928837,1704.442932,54.40312791,POL
POL.14_1,medium,2050.0,0.0,1816.515041,2055.728282,2239.318451,2271.1713440000003,2427.538215,2429.856953,343.5187277,POL
POL.14_1,medium,2100.0,2239.318451,4605.005221,5153.430838,6447.534441,6773.684445,7017.652222,7132.8863200000005,3137.847235,POL
POL.14_1,optimistic,2050.0,0.0,1703.42216,2023.57281,2221.930885,2239.318451,2260.292446,2286.104115,329.4442045,POL
POL.14_1,optimistic,2100.0,1703.42216,2542.368187,3588.2796270000003,4371.091466,4711.811781,4720.329867,5039.546501,2259.650977,POL
POL.14_1,pessimistic,2050.0,0.0,1885.588983,2115.078116,2271.1713440000003,2428.684794,2429.856953,2490.601638,355.0823272,POL
POL.14_1,pessimistic,2100.0,4287.894574,8053.161281000001,8633.868703,9593.689623,10400.39419,10496.22748,10556.36663,5786.984461,POL
POL.15_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.15_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.15_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.15_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.15_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.15_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.15_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POL
POL.16_1,current,2020.0,0.0,0.0,0.0,20.8463769,395.8634142,736.0502429,1099.978979,8.41974163,POL
POL.16_1,medium,2050.0,0.0,189.0315091,1276.170064,1418.565845,1519.687984,1640.846743,1700.227672,121.7817648,POL
POL.16_1,medium,2100.0,209.6936712,2166.205482,2452.483053,2647.076941,3022.192105,3110.851625,3157.936947,623.1783448,POL
POL.16_1,optimistic,2050.0,0.0,27.94660524,1234.828908,1406.420394,1514.28456,1528.937675,1640.846743,103.2156678,POL
POL.16_1,optimistic,2100.0,0.0,1461.375415,1740.7359969999998,2180.833713,2302.449305,2430.864764,2441.257013,294.5728648,POL
POL.16_1,pessimistic,2050.0,0.0,427.760329,1293.314897,1514.28456,1589.359098,1691.170734,1705.265605,149.1578595,POL
POL.16_1,pessimistic,2100.0,1598.766536,3134.193579,3453.331434,3719.625839,3870.960995,3982.835346,4028.574522,2183.381194,POL
PRI.1_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.1_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.1_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.1_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.1_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.1_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.1_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.2_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.2_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.2_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.2_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.2_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.2_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.2_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.3_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.3_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.3_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.3_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.3_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.3_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.3_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.4_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.4_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.4_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.4_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.4_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.4_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.4_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.5_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.5_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.5_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.5_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.5_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.5_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.5_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.6_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.6_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.6_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.6_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.6_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.6_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.6_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.7_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.7_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.7_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.7_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.7_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.7_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.7_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.8_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.8_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.8_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.8_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.8_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.8_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.8_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.9_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.9_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.9_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.9_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.9_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.9_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.9_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.10_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.10_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.10_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.10_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.10_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.10_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.10_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.11_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.11_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.11_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.11_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.11_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.11_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.11_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.12_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.12_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.12_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.12_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.12_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.12_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.12_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.13_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.13_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.13_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.13_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
PRI.13_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRI
