Period,Scenario,AAD,RP_10,RP_25,RP_50,RP_100,RP_250,iso3
2050,ssp245,13.423900094036918,0.0,0.0,0.0,0.0,0.0,VCT
2100,ssp245,13.859619967763996,0.0,0.0,0.0,0.0,0.0,VCT
2050,ssp370,13.423900094036918,0.0,0.0,0.0,0.0,0.0,VCT
2100,ssp370,13.423900094036918,0.0,0.0,0.0,0.0,0.0,VCT
2050,ssp585,14.502421147355818,0.0,0.0,0.0,0.0,0.0,VCT
2100,ssp585,13.423900094036918,0.0,0.0,0.0,0.0,0.0,VCT
hist,ERA-5,63.58881927362799,0.0,0.0,0.0,0.0,0.0,CYM
2050,ssp245,63.58881927362799,0.0,0.0,0.0,0.0,0.0,CYM
2100,ssp245,63.789119840628,0.0,0.0,0.0,0.0,0.0,CYM
2050,ssp370,63.58881927362799,0.0,0.0,0.0,0.0,0.0,CYM
2100,ssp370,64.02227854482557,0.0,0.0,0.0,0.0,0.0,CYM
2050,ssp585,63.58881927362799,0.0,0.0,0.0,0.0,0.0,CYM
2100,ssp585,63.58881927362799,0.0,0.0,0.0,0.0,0.0,CYM
hist,ERA-5,681.5209409465164,0.0,0.0,0.0,0.0,0.0,TTO
2050,ssp245,681.5209409465164,0.0,0.0,0.0,0.0,0.0,TTO
2100,ssp245,1138.8292287913364,0.0,0.0,0.0,0.0,3768.068810537058,TTO
2050,ssp370,683.519341528908,0.0,0.0,0.0,0.0,0.0,TTO
2100,ssp370,681.5998397953863,0.0,0.0,0.0,0.0,0.0,TTO
2050,ssp585,1615.9088045060157,0.0,0.0,0.0,0.0,0.0,TTO
2100,ssp585,744.1878150202757,0.0,0.0,0.0,0.0,0.0,TTO
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,PRK
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,PRK
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,PRK
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,PRK
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,PRK
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,PRK
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,PRK
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,NIU
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,NIU
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,NIU
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,NIU
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,NIU
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,NIU
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,NIU
hist,ERA-5,218.14911873481,0.0,0.0,0.0,0.0,0.0,BLZ
2050,ssp245,278.9809510854153,0.0,0.0,0.0,0.0,4.946061756086189,BLZ
2100,ssp245,336.7357050387212,0.0,0.0,0.0,0.0,14.75085959961214,BLZ
2050,ssp370,247.9095158679197,0.0,0.0,0.0,0.0,116.95879634199072,BLZ
2100,ssp370,218.14911873481,0.0,0.0,0.0,0.0,0.0,BLZ
2050,ssp585,261.7802167723228,0.0,0.0,0.0,0.0,3488.408016868101,BLZ
2100,ssp585,253.47087247144444,0.0,0.0,0.0,0.0,0.0,BLZ
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,NLD
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,NLD
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,NLD
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,NLD
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,NLD
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,NLD
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,NLD
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,BEN
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,BEN
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,BEN
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,BEN
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,BEN
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,BEN
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,BEN
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,UGA
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,UGA
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,UGA
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,UGA
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,UGA
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,UGA
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,UGA
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,SAU
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,SAU
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,SAU
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,SAU
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,SAU
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,SAU
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,SAU
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,LIE
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,LIE
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,LIE
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,LIE
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,LIE
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,LIE
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,LIE
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,JEY
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,JEY
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,JEY
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,JEY
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,JEY
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,JEY
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,JEY
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,CPV
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,CPV
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,CPV
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,CPV
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,CPV
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,CPV
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,CPV
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,NFK
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,NFK
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,NFK
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,NFK
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,NFK
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,NFK
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,NFK
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,MUS
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,MUS
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,MUS
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,MUS
2100,ssp370,0.0250362324059726,0.0,0.0,0.0,0.0,0.0,MUS
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,MUS
2100,ssp585,5.727644574781024,0.0,0.0,0.0,0.0,0.0,MUS
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,SGP
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,SGP
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,SGP
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,SGP
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,SGP
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,SGP
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,SGP
hist,ERA-5,12.988735989518911,0.0,0.0,0.0,0.0,0.0,DMA
2050,ssp245,12.988735989518911,0.0,0.0,0.0,0.0,0.0,DMA
2100,ssp245,12.988735989518911,0.0,0.0,0.0,0.0,0.0,DMA
2050,ssp370,12.988735989518911,0.0,0.0,0.0,0.0,0.0,DMA
2100,ssp370,12.988735989518911,0.0,0.0,0.0,0.0,0.0,DMA
2050,ssp585,12.988735989518911,0.0,0.0,0.0,0.0,0.0,DMA
2100,ssp585,12.988735989518911,0.0,0.0,0.0,0.0,0.0,DMA
hist,ERA-5,5.198952230014647,0.0,0.0,0.0,0.0,0.0,TUV
2050,ssp245,4.737182622551446,0.0,0.0,0.0,0.0,0.0,TUV
2100,ssp245,4.682912713088012,0.0,0.0,0.0,0.0,44.67959954332933,TUV
2050,ssp370,8.156872854097028,0.0,0.0,0.0,0.0,93.85384667943144,TUV
2100,ssp370,16.606793504728927,0.0,0.0,0.0,0.0,279.0830815517823,TUV
2050,ssp585,7.282052222514013,0.0,0.0,0.0,0.0,0.0,TUV
2100,ssp585,5.86659204301428,0.0,0.0,0.0,0.0,0.0,TUV
hist,ERA-5,20.413615882593344,0.0,0.0,0.0,0.0,0.0,ARE
2050,ssp245,20.413615882593344,0.0,0.0,0.0,0.0,0.0,ARE
2100,ssp245,20.413615882593344,0.0,0.0,0.0,0.0,0.0,ARE
2050,ssp370,20.413615882593344,0.0,0.0,0.0,0.0,0.0,ARE
2100,ssp370,20.413615882593344,0.0,0.0,0.0,0.0,0.0,ARE
2050,ssp585,20.413615882593344,0.0,0.0,0.0,0.0,0.0,ARE
2100,ssp585,20.413615882593344,0.0,0.0,0.0,0.0,0.0,ARE
hist,ERA-5,97.2372969463678,0.0,0.0,0.0,0.0,0.0,BGD
2050,ssp245,2456.42721617366,0.0,0.0,0.0,0.0,6274.701747537256,BGD
2100,ssp245,1222.1428399570646,0.0,0.0,0.0,0.0,4772.268465106438,BGD
2050,ssp370,1892.4410486204235,0.0,0.0,0.0,0.0,17142.366704029257,BGD
2100,ssp370,896.3168855988903,0.0,0.0,0.0,0.0,20037.605043936062,BGD
2050,ssp585,951.836629640475,0.0,0.0,0.0,0.0,4485.043601396207,BGD
2100,ssp585,11675.445040945966,0.0,0.0,0.0,11033.225229735584,383223.60883652937,BGD
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,ETH
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,ETH
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,ETH
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,ETH
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,ETH
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,ETH
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,ETH
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,KWT
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,KWT
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,KWT
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,KWT
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,KWT
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,KWT
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,KWT
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,NAM
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,NAM
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,NAM
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,NAM
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,NAM
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,NAM
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,NAM
hist,ERA-5,0.0462248148428069,0.0,0.0,0.0,0.0,0.0,ATG
2050,ssp245,0.0462248148428069,0.0,0.0,0.0,0.0,0.0,ATG
2100,ssp245,0.0462248148428069,0.0,0.0,0.0,0.0,0.0,ATG
2050,ssp370,0.0462248148428069,0.0,0.0,0.0,0.0,0.0,ATG
2100,ssp370,0.0462248148428069,0.0,0.0,0.0,0.0,0.0,ATG
2050,ssp585,0.0462248148428069,0.0,0.0,0.0,0.0,0.0,ATG
2100,ssp585,0.0462248148428069,0.0,0.0,0.0,0.0,0.0,ATG
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,NGA
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,NGA
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,NGA
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,NGA
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,NGA
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,NGA
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,NGA
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,BHR
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,BHR
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,BHR
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,BHR
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,BHR
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,BHR
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,BHR
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,SEN
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,SEN
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,SEN
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,SEN
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,SEN
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,SEN
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,SEN
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,RUS
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,RUS
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,RUS
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,RUS
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,RUS
hist,ERA-5,9.033328336656586,0.0,0.0,0.0,0.0,0.0,VUT
2050,ssp245,35.19972300495389,0.0,0.0,0.0,839.2353435383922,8699.877090643238,VUT
2100,ssp245,8.879017515034466,0.0,0.0,0.0,0.0,0.0,VUT
2050,ssp370,43.43150498408252,0.0,0.0,0.0,1145.158832308094,2796.9957534217247,VUT
2100,ssp370,169.2881732175637,0.0,0.0,11.368508639729605,2848.298454356251,55.62059015288216,VUT
2050,ssp585,134.7709887286388,0.0,0.0,1.42396154697951,2946.3799214843043,20479.562783360263,VUT
2100,ssp585,19.89503941677443,0.0,0.0,0.0,0.0,1871.5327265982885,VUT
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,MRT
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,MRT
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,MRT
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,MRT
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,MRT
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,MRT
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,MRT
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,LBN
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,LBN
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,LBN
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,LBN
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,LBN
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,LBN
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,LBN
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,IRN
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,IRN
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,IRN
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,IRN
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,IRN
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,IRN
2100,ssp585,1.1692794215918036,0.0,0.0,0.0,0.0,0.0,IRN
hist,ERA-5,3.852506645672257,0.0,0.0,0.0,0.0,0.0,GTM
2050,ssp245,3.852506645672257,0.0,0.0,0.0,0.0,0.0,GTM
2100,ssp245,3.864938507120356,0.0,0.0,0.0,0.0,0.0,GTM
2050,ssp370,3.852506645672257,0.0,0.0,0.0,0.0,0.0,GTM
2100,ssp370,3.852506645672257,0.0,0.0,0.0,0.0,0.0,GTM
2050,ssp585,3.852506645672257,0.0,0.0,0.0,0.0,0.0,GTM
2100,ssp585,7.40866172761912,0.0,0.0,0.0,0.0,0.0,GTM
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,LAO
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,LAO
2100,ssp245,5.25789568295157,0.0,0.0,0.0,0.0,94.72146360030818,LAO
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,LAO
2100,ssp370,0.6801388691348736,0.0,0.0,0.0,0.0,0.0,LAO
2050,ssp585,1.7103518616489706,0.0,0.0,0.0,0.0,20.32782703311267,LAO
2100,ssp585,82.63522205453025,0.0,0.0,0.0,0.0662081852554616,5380.661785938877,LAO
hist,ERA-5,742.680598998437,0.0,0.0,0.0,0.0,528.1422022856585,JAM
2050,ssp245,905.4870306523218,0.0,0.0,0.0,0.0,528.1422022856585,JAM
2100,ssp245,795.1179136600682,0.0,0.0,0.0,0.0,528.1422022856585,JAM
2050,ssp370,916.4054143281592,0.0,0.0,0.0,0.0,528.1422022856585,JAM
2100,ssp370,793.7199224166912,0.0,0.0,0.0,0.0,528.1422022856585,JAM
2050,ssp585,742.680598998437,0.0,0.0,0.0,0.0,528.1422022856585,JAM
2100,ssp585,880.2957000348736,0.0,0.0,0.0,0.0,528.1422022856585,JAM
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,LBR
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,LBR
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,LBR
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,LBR
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,LBR
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,LBR
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,LBR
hist,ERA-5,2637.4809092832807,0.0,0.0,0.0,19742.254371166764,79713.54959538004,TZA
2050,ssp245,9796.33604020261,0.0,19897.98506644972,79790.13436725733,161637.29381648556,698410.6311138916,TZA
2100,ssp245,12134.90085365282,0.0,14202.628167615028,87570.23977274034,222820.36664480355,905699.7740967972,TZA
2050,ssp370,9414.583966654556,0.0,16395.607330379906,82572.49227855449,223208.69017462,568826.0614675587,TZA
2100,ssp370,18743.758676089656,0.0,5244.304245530353,123692.29481429976,334858.96915695333,1376176.18041974,TZA
2050,ssp585,4320.42015990724,0.0,0.0,31935.062588111905,172040.25531349462,414413.75455330353,TZA
2100,ssp585,16643.955597106076,0.0,1377.81644419332,194371.3938029564,376094.9482487583,826639.5478792549,TZA
hist,ERA-5,255.93799840296,0.0,0.0,0.0,0.0,1659.3293541427329,HND
2050,ssp245,355.40466077262977,0.0,0.0,0.0,0.0,2778.1321137002888,HND
2100,ssp245,251.10023174994168,0.0,0.0,0.0,0.0,1659.3293541427329,HND
2050,ssp370,267.856969512758,0.0,0.0,0.0,0.0,1659.3293541427329,HND
2100,ssp370,260.2551876049936,0.0,0.0,0.0,0.0,1659.3293541427329,HND
2050,ssp585,264.8800935595572,0.0,0.0,0.0,0.0,2810.377315207183,HND
2100,ssp585,248.5210700380113,0.0,0.0,0.0,0.0,1659.3293541427329,HND
hist,ERA-5,0.3286596539414368,0.0,0.0,0.0,0.0,0.0,BHS
2050,ssp245,24.35608593073596,0.0,0.0,0.0,0.0,1033.153953943502,BHS
2100,ssp245,141.60054340658175,0.0,0.0,0.0,0.0,4553.748125808438,BHS
2050,ssp370,55.902640988042215,0.0,0.0,0.0,0.0,31.01351398411432,BHS
2100,ssp370,395.83369770223993,0.0,0.0,0.0,52.12973867887476,1738.896581271246,BHS
2050,ssp585,28.526319708937653,0.0,0.0,0.0,28.80966373842155,4308.997165901244,BHS
2100,ssp585,85.97497533040914,0.0,0.0,0.0,1140.0772619101567,5627.714188788935,BHS
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,WLF
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,WLF
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,WLF
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,WLF
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,WLF
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,WLF
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,WLF
hist,ERA-5,3.948486017120005,0.0,0.0,0.0,0.0,0.0,LKA
2050,ssp245,740.3251770836702,0.0,0.0,0.0,0.0,0.0,LKA
2100,ssp245,61.717471268990174,0.0,0.0,0.0,0.0,2659.391690391324,LKA
2050,ssp370,9.096909854832518,0.0,0.0,0.0,0.0,632.1927912752882,LKA
2100,ssp370,512.5493113021506,0.0,0.0,0.0,0.0,59756.66471589319,LKA
2050,ssp585,204.8964278860192,0.0,0.0,0.0,0.0,30.20014820083223,LKA
2100,ssp585,1936.531686936328,0.0,0.0,0.0,0.0,74496.58479063143,LKA
hist,ERA-5,5079.057370955737,0.0,0.0,0.0,31399.19141078673,299611.45462903543,THA
2050,ssp245,17453.357428516865,0.0,31889.81550885404,221789.3470890773,661560.2037899005,887616.113110237,THA
2100,ssp245,36913.22479709143,0.0,77738.53249983658,386277.7310954043,876174.4614189656,2110509.618982463,THA
2050,ssp370,20028.10856137693,0.0,1757.7858637990305,65254.54049716375,754056.7642463378,1835194.698329168,THA
2100,ssp370,39143.71018713628,0.0,93100.28894954622,554742.094729358,957603.860841861,2590126.952595357,THA
2050,ssp585,29846.400225422167,0.0,43538.15714320806,326954.4304278032,741109.7571998825,2365062.8368284907,THA
2100,ssp585,43670.93963448974,0.0,313571.3216209314,813336.1309270556,1012182.7736834668,2056954.999240985,THA
hist,ERA-5,329.15721085819376,0.0,0.0,0.0,0.0,0.0,KEN
2050,ssp245,329.15721085819376,0.0,0.0,0.0,0.0,0.0,KEN
2100,ssp245,469.8806930511287,0.0,0.0,0.0,0.0,0.0,KEN
2050,ssp370,329.15721085819376,0.0,0.0,0.0,0.0,0.0,KEN
2100,ssp370,329.15721085819376,0.0,0.0,0.0,0.0,0.0,KEN
2050,ssp585,314.5396136721329,0.0,0.0,0.0,0.0,0.0,KEN
2100,ssp585,329.15721085819376,0.0,0.0,0.0,0.0,0.0,KEN
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,KOR
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,KOR
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,KOR
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,KOR
2100,ssp370,101.4407137956468,0.0,0.0,0.0,0.0,6885.809904659836,KOR
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,KOR
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,KOR
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,ZAF
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,ZAF
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,ZAF
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,ZAF
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,ZAF
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,ZAF
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,ZAF
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,LUX
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,LUX
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,LUX
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,LUX
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,LUX
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,LUX
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,LUX
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,SWZ
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,SWZ
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,SWZ
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,SWZ
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,SWZ
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,SWZ
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,SWZ
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,LSO
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,LSO
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,LSO
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,LSO
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,LSO
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,LSO
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,LSO
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,AFG
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,AFG
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,AFG
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,AFG
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,AFG
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,AFG
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,AFG
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,PAN
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,PAN
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,PAN
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,PAN
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,PAN
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,PAN
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,PAN
hist,ERA-5,0.0,0.0,0.0,0.0,0.0,0.0,ZMB
2050,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,ZMB
2100,ssp245,0.0,0.0,0.0,0.0,0.0,0.0,ZMB
2050,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,ZMB
2100,ssp370,0.0,0.0,0.0,0.0,0.0,0.0,ZMB
2050,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,ZMB
2100,ssp585,0.0,0.0,0.0,0.0,0.0,0.0,ZMB
hist,ERA-5,16.851342008400177,0.0,0.0,0.0,0.0,0.0,SXM
2050,ssp245,16.851342008400177,0.0,0.0,0.0,0.0,0.0,SXM
2100,ssp245,16.851342008400177,0.0,0.0,0.0,0.0,0.0,SXM
2050,ssp370,16.851342008400177,0.0,0.0,0.0,0.0,0.0,SXM
