time_horizon,scenario,GID_1,AAD_low,RP_10_low,RP_25_low,RP_50_low,RP_100_low,RP_250_low,AAD_medium,RP_10_medium,RP_25_medium,RP_50_medium,RP_100_medium,RP_250_medium,AAD_high,RP_10_high,RP_25_high,RP_50_high,RP_100_high,RP_250_high
2100,medium,GMB.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,GMB.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,GMB.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,GMB.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,GMB.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,GMB.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,GMB.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,GMB.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,GMB.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,GMB.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,GMB.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,GMB.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,GMB.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,GMB.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,GMB.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.15_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.15_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.15_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.16_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.16_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.16_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.17_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.17_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.17_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.18_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.18_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.18_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.19_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.19_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.19_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.20_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.20_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.20_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.21_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.21_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.21_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.23_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.23_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.23_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.24_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.24_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.24_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.25_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.25_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.25_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.26_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.26_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.26_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,BRA.27_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,BRA.27_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,BRA.27_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.15_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.15_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.16_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.16_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.17_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.17_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.18_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.18_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.19_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.19_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.20_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.20_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.21_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.21_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.23_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.23_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.24_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.24_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.25_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.25_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.26_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.26_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,BRA.27_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,BRA.27_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.4_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.5_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.12_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.11_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.14_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.15_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.15_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.16_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.16_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.17_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.17_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.18_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.18_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.19_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.19_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.20_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.20_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.21_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.21_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.23_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.23_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.24_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.24_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.25_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.25_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.26_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.26_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,pessimistic,BRA.27_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,pessimistic,BRA.27_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,KNA.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,KNA.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,KNA.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,KNA.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,KNA.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,KNA.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,KNA.3_1,1.326884523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,KNA.3_1,2.586613642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,KNA.3_1,1.326884523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,KNA.4_1,0.260867722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,KNA.4_1,1.497458571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,KNA.4_1,0.260867722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,KNA.5_1,0.780596661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,KNA.5_1,0.780596661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,KNA.5_1,0.780596661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,KNA.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,KNA.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,KNA.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,KNA.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,KNA.7_1,1.059395201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,KNA.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,KNA.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,KNA.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,KNA.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,KNA.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,KNA.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,KNA.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,KNA.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,KNA.10_1,0.174630091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,KNA.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,KNA.11_1,0.11109258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,KNA.11_1,0.24057962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,KNA.11_1,0.11109258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,KNA.12_1,0.689978293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,KNA.12_1,2.126770884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,KNA.12_1,0.689978293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,KNA.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,KNA.13_1,1.56007358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,KNA.13_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hist,current,KNA.14_1,0.182919648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,optimistic,KNA.14_1,1.033737252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,optimistic,KNA.14_1,0.182919648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,KNA.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,KNA.1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,KNA.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,KNA.2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,KNA.3_1,1.326884523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,KNA.3_1,1.326884523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,KNA.4_1,0.260867722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,KNA.4_1,0.260867722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,KNA.5_1,0.780596661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,KNA.5_1,0.780596661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,KNA.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,KNA.6_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,KNA.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,KNA.7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,KNA.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,KNA.8_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,KNA.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,KNA.9_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,KNA.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,KNA.10_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,medium,KNA.11_1,0.11109258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,medium,KNA.11_1,0.11109258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
